[Block Diagram].[time];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zz]
+2.081000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.537899e-01;+5.206178e-01;+0.000000e+00;-5.206178e-01;-8.537899e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.439897e+00;-1.344833e+00;+4.300000e-01;-6.793234e-01;+4.142329e-01;+6.057482e-01;-5.206178e-01;-8.537899e-01;+0.000000e+00;+5.171817e-01;-3.153633e-01;+7.956564e-01;-1.087904e+00;-1.454057e+00;+8.994375e-01;-3.704256e-01;+2.258754e-01;+9.009801e-01;-5.206178e-01;-8.537899e-01;+1.026177e-21;+7.692477e-01;-4.690663e-01;+4.338604e-01;-9.508383e-01;-1.537635e+00;+8.658751e-01;-3.704256e-01;+2.258754e-01;+9.009801e-01;+4.415837e-01;+8.961832e-01;-4.312180e-02;-8.171834e-01;+3.818847e-01;-4.317121e-01;-7.349181e-01;-1.669358e+00;+3.394843e-01;-8.970176e-01;+4.419948e-01;+4.256650e-08;+4.415837e-01;+8.961832e-01;-4.312180e-02;-1.905965e-02;-3.868099e-02;-9.990698e-01;-6.452217e-01;-1.713568e+00;+3.394447e-01;+3.798958e-07;+5.267347e-07;-1.000000e+00;+4.419979e-01;+8.970161e-01;+6.404026e-07;+8.970161e-01;-4.419979e-01;+1.079570e-07
+2.082000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.543781e-01;+5.196518e-01;+0.000000e+00;-5.196518e-01;-8.543781e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.439721e+00;-1.344742e+00;+4.300000e-01;-6.798420e-01;+4.134951e-01;+6.056704e-01;-5.196518e-01;-8.543781e-01;+0.000000e+00;+5.174716e-01;-3.147377e-01;+7.957156e-01;-1.087645e+00;-1.453543e+00;+8.994724e-01;-3.706163e-01;+2.254171e-01;+9.010165e-01;-5.196518e-01;-8.543781e-01;+1.026046e-21;+7.698088e-01;-4.682149e-01;+4.337849e-01;-9.504870e-01;-1.536965e+00;+8.658966e-01;-3.706163e-01;+2.254171e-01;+9.010165e-01;+4.415924e-01;+8.962052e-01;-4.257260e-02;-8.170922e-01;+3.821040e-01;-4.316908e-01;-7.344554e-01;-1.668420e+00;+3.394845e-01;-8.970184e-01;+4.419932e-01;+1.209251e-07;+4.415924e-01;+8.962052e-01;-4.257260e-02;-1.881691e-02;-3.818836e-02;-9.990934e-01;-6.447589e-01;-1.712630e+00;+3.394450e-01;+2.724494e-07;+4.902991e-07;-1.000000e+00;+4.419963e-01;+8.970169e-01;+5.602282e-07;+8.970169e-01;-4.419963e-01;+2.768133e-08
+2.083000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.550205e-01;+5.185942e-01;+0.000000e+00;-5.185942e-01;-8.550205e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.439530e+00;-1.344641e+00;+4.300000e-01;-6.804083e-01;+4.126869e-01;+6.055857e-01;-5.185942e-01;-8.550205e-01;+0.000000e+00;+5.177882e-01;-3.140532e-01;+7.957801e-01;-1.087362e+00;-1.452980e+00;+8.995104e-01;-3.708251e-01;+2.249159e-01;+9.010558e-01;-5.185942e-01;-8.550205e-01;+1.025902e-21;+7.704212e-01;-4.672823e-01;+4.337031e-01;-9.501033e-01;-1.536231e+00;+8.659201e-01;-3.708251e-01;+2.249159e-01;+9.010558e-01;+4.416053e-01;+8.962273e-01;-4.197018e-02;-8.169906e-01;+3.823474e-01;-4.316676e-01;-7.339497e-01;-1.667393e+00;+3.394850e-01;-8.970177e-01;+4.419947e-01;-3.327303e-07;+4.416053e-01;+8.962273e-01;-4.197018e-02;-1.855030e-02;-3.764814e-02;-9.991189e-01;-6.442533e-01;-1.711603e+00;+3.394455e-01;+2.686059e-07;-5.391204e-07;-1.000000e+00;+4.419978e-01;+8.970161e-01;-3.648764e-07;+8.970161e-01;-4.419978e-01;+4.792339e-07
+2.084000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.557185e-01;+5.174417e-01;+0.000000e+00;-5.174417e-01;-8.557185e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.439321e+00;-1.344531e+00;+4.300000e-01;-6.810216e-01;+4.118048e-01;+6.054968e-01;-5.174417e-01;-8.557185e-01;+0.000000e+00;+5.181348e-01;-3.133093e-01;+7.958477e-01;-1.087052e+00;-1.452368e+00;+8.995504e-01;-3.710511e-01;+2.243697e-01;+9.010990e-01;-5.174417e-01;-8.557185e-01;+1.025751e-21;+7.710870e-01;-4.662662e-01;+4.336135e-01;-9.496849e-01;-1.535432e+00;+8.659440e-01;-3.710511e-01;+2.243697e-01;+9.010990e-01;+4.416161e-01;+8.962523e-01;-4.131593e-02;-8.168821e-01;+3.826095e-01;-4.316406e-01;-7.333993e-01;-1.666275e+00;+3.394838e-01;-8.970183e-01;+4.419935e-01;+7.511436e-07;+4.416161e-01;+8.962523e-01;-4.131593e-02;-1.826205e-02;-3.706081e-02;-9.991461e-01;-6.437028e-01;-1.710485e+00;+3.394442e-01;-5.628280e-07;+2.309016e-07;-1.000000e+00;+4.419966e-01;+8.970167e-01;-4.164543e-08;+8.970167e-01;-4.419966e-01;-6.069238e-07
+2.085000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.564699e-01;+5.161970e-01;+0.000000e+00;-5.161970e-01;-8.564699e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.439097e+00;-1.344412e+00;+4.300000e-01;-6.816820e-01;+4.108519e-01;+6.054010e-01;-5.161970e-01;-8.564699e-01;+0.000000e+00;+5.185077e-01;-3.125062e-01;+7.959206e-01;-1.086720e+00;-1.451708e+00;+8.995934e-01;-3.712974e-01;+2.237821e-01;+9.011436e-01;-5.161970e-01;-8.564699e-01;+1.025589e-21;+7.718023e-01;-4.651677e-01;+4.335207e-01;-9.492345e-01;-1.534570e+00;+8.659705e-01;-3.712974e-01;+2.237821e-01;+9.011436e-01;+4.416310e-01;+8.962773e-01;-4.060882e-02;-8.167621e-01;+3.828950e-01;-4.316145e-01;-7.328050e-01;-1.665070e+00;+3.394842e-01;-8.970172e-01;+4.419956e-01;-1.645865e-08;+4.416310e-01;+8.962773e-01;-4.060882e-02;-1.794890e-02;-3.642682e-02;-9.991751e-01;-6.431086e-01;-1.709280e+00;+3.394447e-01;+4.954989e-07;+6.476493e-07;-1.000000e+00;+4.419987e-01;+8.970157e-01;+7.999615e-07;+8.970157e-01;-4.419987e-01;+1.582102e-07
+2.086000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.572760e-01;+5.148570e-01;+0.000000e+00;-5.148570e-01;-8.572760e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.438855e+00;-1.344283e+00;+4.300000e-01;-6.823898e-01;+4.098251e-01;+6.052995e-01;-5.148570e-01;-8.572760e-01;+0.000000e+00;+5.189088e-01;-3.116427e-01;+7.959978e-01;-1.086362e+00;-1.450997e+00;+8.996389e-01;-3.715633e-01;+2.231510e-01;+9.011905e-01;-5.148570e-01;-8.572760e-01;+1.025417e-21;+7.725691e-01;-4.639843e-01;+4.334232e-01;-9.487507e-01;-1.533643e+00;+8.659986e-01;-3.715633e-01;+2.231510e-01;+9.011905e-01;+4.416439e-01;+8.963050e-01;-3.985025e-02;-8.166342e-01;+3.831984e-01;-4.315873e-01;-7.321658e-01;-1.663774e+00;+3.394850e-01;-8.970175e-01;+4.419950e-01;-5.365924e-07;+4.416439e-01;+8.963050e-01;-3.985025e-02;-1.761313e-02;-3.574661e-02;-9.992057e-01;-6.424693e-01;-1.707984e+00;+3.394455e-01;+9.446875e-07;+3.884719e-07;-1.000000e+00;+4.419981e-01;+8.970160e-01;+7.660156e-07;+8.970160e-01;-4.419981e-01;+6.756960e-07
+2.087000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.581366e-01;+5.134214e-01;+0.000000e+00;-5.134214e-01;-8.581366e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.438597e+00;-1.344145e+00;+4.300000e-01;-6.831437e-01;+4.087235e-01;+6.051940e-01;-5.134214e-01;-8.581366e-01;+0.000000e+00;+5.193391e-01;-3.107196e-01;+7.960781e-01;-1.085979e+00;-1.450237e+00;+8.996862e-01;-3.718458e-01;+2.224746e-01;+9.012412e-01;-5.134214e-01;-8.581366e-01;+1.025238e-21;+7.733881e-01;-4.627166e-01;+4.333178e-01;-9.482329e-01;-1.532650e+00;+8.660272e-01;-3.718458e-01;+2.224746e-01;+9.012412e-01;+4.416561e-01;+8.963347e-01;-3.903922e-02;-8.164990e-01;+3.835221e-01;-4.315556e-01;-7.314830e-01;-1.662386e+00;+3.394840e-01;-8.970185e-01;+4.419931e-01;+1.109084e-06;+4.416561e-01;+8.963347e-01;-3.903922e-02;-1.725606e-02;-3.501841e-02;-9.992377e-01;-6.417864e-01;-1.706596e+00;+3.394443e-01;-1.266971e-06;-3.703261e-07;-1.000000e+00;+4.419962e-01;+8.970169e-01;-8.921851e-07;+8.970169e-01;-4.419962e-01;-9.728118e-07
+2.088000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.590493e-01;+5.118929e-01;+0.000000e+00;-5.118929e-01;-8.590493e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.438322e+00;-1.343998e+00;+4.300000e-01;-6.839428e-01;+4.075500e-01;+6.050828e-01;-5.118929e-01;-8.590493e-01;+0.000000e+00;+5.197959e-01;-3.097376e-01;+7.961626e-01;-1.085573e+00;-1.449429e+00;+8.997361e-01;-3.721494e-01;+2.217576e-01;+9.012926e-01;-5.118929e-01;-8.590493e-01;+1.025050e-21;+7.742548e-01;-4.613653e-01;+4.332108e-01;-9.476835e-01;-1.531594e+00;+8.660580e-01;-3.721494e-01;+2.217576e-01;+9.012926e-01;+4.416723e-01;+8.963639e-01;-3.817558e-02;-8.163519e-01;+3.838690e-01;-4.315255e-01;-7.307561e-01;-1.660911e+00;+3.394848e-01;-8.970178e-01;+4.419945e-01;-8.812453e-08;+4.416723e-01;+8.963639e-01;-3.817558e-02;-1.687332e-02;-3.424421e-02;-9.992710e-01;-6.410596e-01;-1.705121e+00;+3.394452e-01;-4.344930e-08;-5.890466e-07;-1.000000e+00;+4.419976e-01;+8.970162e-01;-5.475888e-07;+8.970162e-01;-4.419976e-01;+2.213825e-07
+2.089000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.600153e-01;+5.102683e-01;+0.000000e+00;-5.102683e-01;-8.600153e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.438031e+00;-1.343841e+00;+4.300000e-01;-6.847864e-01;+4.063007e-01;+6.049688e-01;-5.102683e-01;-8.600153e-01;+0.000000e+00;+5.202825e-01;-3.086964e-01;+7.962491e-01;-1.085141e+00;-1.448571e+00;+8.997872e-01;-3.724719e-01;+2.209967e-01;+9.013463e-01;-5.102683e-01;-8.600153e-01;+1.024857e-21;+7.751716e-01;-4.599284e-01;+4.330991e-01;-9.471000e-01;-1.530473e+00;+8.660892e-01;-3.724719e-01;+2.209967e-01;+9.013463e-01;+4.416878e-01;+8.963948e-01;-3.725985e-02;-8.161964e-01;+3.842354e-01;-4.314934e-01;-7.299843e-01;-1.659346e+00;+3.394846e-01;-8.970176e-01;+4.419947e-01;-3.044087e-07;+4.416878e-01;+8.963948e-01;-3.725985e-02;-1.646838e-02;-3.342287e-02;-9.993056e-01;-6.402878e-01;-1.703556e+00;+3.394451e-01;+1.878345e-07;-6.017665e-07;-1.000000e+00;+4.419979e-01;+8.970161e-01;-4.567718e-07;+8.970161e-01;-4.419979e-01;+4.344701e-07
+2.090000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.610333e-01;+5.085486e-01;+0.000000e+00;-5.085486e-01;-8.610333e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.437724e+00;-1.343675e+00;+4.300000e-01;-6.856743e-01;+4.049770e-01;+6.048507e-01;-5.085486e-01;-8.610333e-01;+0.000000e+00;+5.207966e-01;-3.075960e-01;+7.963389e-01;-1.084685e+00;-1.447663e+00;+8.998401e-01;-3.728139e-01;+2.201935e-01;+9.014015e-01;-5.085486e-01;-8.610333e-01;+1.024657e-21;+7.761367e-01;-4.584064e-01;+4.329843e-01;-9.464843e-01;-1.529288e+00;+8.661217e-01;-3.728139e-01;+2.201935e-01;+9.014015e-01;+4.417042e-01;+8.964264e-01;-3.629219e-02;-8.160314e-01;+3.846226e-01;-4.314606e-01;-7.291688e-01;-1.657691e+00;+3.394849e-01;-8.970173e-01;+4.419954e-01;-9.807347e-07;+4.417042e-01;+8.964264e-01;-3.629219e-02;-1.604010e-02;-3.255515e-02;-9.993412e-01;-6.394722e-01;-1.701901e+00;+3.394454e-01;+1.410473e-06;+3.570104e-07;-1.000000e+00;+4.419985e-01;+8.970158e-01;+9.436708e-07;+8.970158e-01;-4.419985e-01;+1.107418e-06
+2.091000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.621036e-01;+5.067321e-01;+0.000000e+00;-5.067321e-01;-8.621036e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.437400e+00;-1.343499e+00;+4.300000e-01;-6.866058e-01;+4.035770e-01;+6.047298e-01;-5.067321e-01;-8.621036e-01;+0.000000e+00;+5.213397e-01;-3.064360e-01;+7.964307e-01;-1.084204e+00;-1.446707e+00;+8.998943e-01;-3.731742e-01;+2.193464e-01;+9.014589e-01;-5.067321e-01;-8.621036e-01;+1.024452e-21;+7.771509e-01;-4.567981e-01;+4.328647e-01;-9.458354e-01;-1.528037e+00;+8.661546e-01;-3.731742e-01;+2.193464e-01;+9.014589e-01;+4.417198e-01;+8.964594e-01;-3.527252e-02;-8.158582e-01;+3.850295e-01;-4.314252e-01;-7.283093e-01;-1.655945e+00;+3.394843e-01;-8.970176e-01;+4.419949e-01;-6.106545e-08;+4.417198e-01;+8.964594e-01;-3.527252e-02;-1.559022e-02;-3.164010e-02;-9.993777e-01;-6.386128e-01;-1.700155e+00;+3.394447e-01;+2.753178e-07;+1.420249e-07;-1.000000e+00;+4.419980e-01;+8.970160e-01;+2.490885e-07;+8.970160e-01;-4.419980e-01;+1.841898e-07
+2.092000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.632247e-01;+5.048199e-01;+0.000000e+00;-5.048199e-01;-8.632247e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.437060e+00;-1.343313e+00;+4.300000e-01;-6.875797e-01;+4.021015e-01;+6.046061e-01;-5.048199e-01;-8.632247e-01;+0.000000e+00;+5.219109e-01;-3.052172e-01;+7.965246e-01;-1.083699e+00;-1.445701e+00;+8.999497e-01;-3.735563e-01;+2.184584e-01;+9.015163e-01;-5.048199e-01;-8.632247e-01;+1.024243e-21;+7.782111e-01;-4.551034e-01;+4.327451e-01;-9.451542e-01;-1.526722e+00;+8.661888e-01;-3.735563e-01;+2.184584e-01;+9.015163e-01;+4.417363e-01;+8.964928e-01;-3.420126e-02;-8.156744e-01;+3.854564e-01;-4.313915e-01;-7.274049e-01;-1.654112e+00;+3.394849e-01;-8.970176e-01;+4.419948e-01;-6.906801e-07;+4.417363e-01;+8.964928e-01;-3.420126e-02;-1.511616e-02;-3.067944e-02;-9.994150e-01;-6.377083e-01;-1.698322e+00;+3.394453e-01;+9.567847e-07;+1.090190e-07;-1.000000e+00;+4.419980e-01;+8.970160e-01;+5.206887e-07;+8.970160e-01;-4.419980e-01;+8.100650e-07
+2.093000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.643968e-01;+5.028103e-01;+0.000000e+00;-5.028103e-01;-8.643968e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.436703e+00;-1.343117e+00;+4.300000e-01;-6.885954e-01;+4.005485e-01;+6.044809e-01;-5.028103e-01;-8.643968e-01;+0.000000e+00;+5.225114e-01;-3.039392e-01;+7.966196e-01;-1.083168e+00;-1.444645e+00;+9.000058e-01;-3.739561e-01;+2.175262e-01;+9.015760e-01;-5.028103e-01;-8.643968e-01;+1.024031e-21;+7.793194e-01;-4.533216e-01;+4.326208e-01;-9.444399e-01;-1.525342e+00;+8.662227e-01;-3.739561e-01;+2.175262e-01;+9.015760e-01;+4.417532e-01;+8.965266e-01;-3.307732e-02;-8.154820e-01;+3.859046e-01;-4.313545e-01;-7.264571e-01;-1.652187e+00;+3.394840e-01;-8.970175e-01;+4.419951e-01;+9.050056e-07;+4.417532e-01;+8.965266e-01;-3.307732e-02;-1.462083e-02;-2.967054e-02;-9.994528e-01;-6.367605e-01;-1.696397e+00;+3.394442e-01;-2.202090e-07;+1.339401e-06;-1.000000e+00;+4.419983e-01;+8.970159e-01;+1.104132e-06;+8.970159e-01;-4.419983e-01;-7.895439e-07
+2.094000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.656193e-01;+5.007027e-01;+0.000000e+00;-5.007027e-01;-8.656193e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.436330e+00;-1.342911e+00;+4.300000e-01;-6.896533e-01;+3.989182e-01;+6.043530e-01;-5.007027e-01;-8.656193e-01;+0.000000e+00;+5.231397e-01;-3.026012e-01;+7.967167e-01;-1.082614e+00;-1.443540e+00;+9.000630e-01;-3.743787e-01;+2.165530e-01;+9.016348e-01;-5.007027e-01;-8.656193e-01;+1.023814e-21;+7.804726e-01;-4.514510e-01;+4.324981e-01;-9.436937e-01;-1.523896e+00;+8.662581e-01;-3.743787e-01;+2.165530e-01;+9.016348e-01;+4.417694e-01;+8.965612e-01;-3.190198e-02;-8.152793e-01;+3.863713e-01;-4.313199e-01;-7.254639e-01;-1.650172e+00;+3.394850e-01;-8.970178e-01;+4.419944e-01;-7.302530e-08;+4.417694e-01;+8.965612e-01;-3.190198e-02;-1.410043e-02;-2.861667e-02;-9.994910e-01;-6.357673e-01;-1.694382e+00;+3.394454e-01;+4.833933e-07;+5.638663e-07;-1.000000e+00;+4.419975e-01;+8.970163e-01;+7.194559e-07;+8.970163e-01;-4.419975e-01;+1.843842e-07
+2.095000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.668907e-01;+4.984983e-01;+0.000000e+00;-4.984983e-01;-8.668907e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.435941e+00;-1.342695e+00;+4.300000e-01;-6.907503e-01;+3.972103e-01;+6.042251e-01;-4.984983e-01;-8.668907e-01;+0.000000e+00;+5.237971e-01;-3.012052e-01;+7.968137e-01;-1.082036e+00;-1.442385e+00;+9.001203e-01;-3.748208e-01;+2.155376e-01;+9.016945e-01;-4.984983e-01;-8.668907e-01;+1.023597e-21;+7.816705e-01;-4.494932e-01;+4.323738e-01;-9.429151e-01;-1.522385e+00;+8.662932e-01;-3.748208e-01;+2.155376e-01;+9.016945e-01;+4.417861e-01;+8.965958e-01;-3.067501e-02;-8.150671e-01;+3.868585e-01;-4.312843e-01;-7.244271e-01;-1.648068e+00;+3.394853e-01;-8.970180e-01;+4.419941e-01;-1.505479e-06;+4.417861e-01;+8.965958e-01;-3.067501e-02;-1.355682e-02;-2.751670e-02;-9.995294e-01;-6.347304e-01;-1.692278e+00;+3.394458e-01;+1.259610e-06;-1.092008e-06;-1.000000e+00;+4.419972e-01;+8.970164e-01;-4.228047e-07;+8.970164e-01;-4.419972e-01;+1.612555e-06
+2.096000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.682101e-01;+4.961968e-01;+0.000000e+00;-4.961968e-01;-8.682101e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.435536e+00;-1.342468e+00;+4.300000e-01;-6.918859e-01;+3.954245e-01;+6.040971e-01;-4.961968e-01;-8.682101e-01;+0.000000e+00;+5.244832e-01;-2.997511e-01;+7.969107e-01;-1.081433e+00;-1.441182e+00;+9.001775e-01;-3.752819e-01;+2.144800e-01;+9.017548e-01;-4.961968e-01;-8.682101e-01;+1.023380e-21;+7.829126e-01;-4.474479e-01;+4.322479e-01;-9.421047e-01;-1.520810e+00;+8.663280e-01;-3.752819e-01;+2.144800e-01;+9.017548e-01;+4.418034e-01;+8.966301e-01;-2.939645e-02;-8.148455e-01;+3.873664e-01;-4.312471e-01;-7.233473e-01;-1.645875e+00;+3.394849e-01;-8.970178e-01;+4.419944e-01;+4.952911e-07;+4.418034e-01;+8.966301e-01;-2.939645e-02;-1.299351e-02;-2.636892e-02;-9.995678e-01;-6.336506e-01;-1.690085e+00;+3.394452e-01;-6.252244e-07;-3.804508e-07;-1.000000e+00;+4.419976e-01;+8.970162e-01;-6.176182e-07;+8.970162e-01;-4.419976e-01;-3.926781e-07
+2.097000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-8.695785e-01;+4.937947e-01;+0.000000e+00;-4.937947e-01;-8.695785e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.435114e+00;-1.342231e+00;+4.300000e-01;-6.930599e-01;+3.935576e-01;+6.039706e-01;-4.937947e-01;-8.695785e-01;+0.000000e+00;+5.251998e-01;-2.982374e-01;+7.970066e-01;-1.080805e+00;-1.439929e+00;+9.002341e-01;-3.757640e-01;+2.133795e-01;+9.018152e-01;-4.937947e-01;-8.695785e-01;+1.023166e-21;+7.841991e-01;-4.453115e-01;+4.321220e-01;-9.412611e-01;-1.519169e+00;+8.663622e-01;-3.757640e-01;+2.133795e-01;+9.018152e-01;+4.418195e-01;+8.966649e-01;-2.806570e-02;-8.146146e-01;+3.878934e-01;-4.312096e-01;-7.222221e-01;-1.643591e+00;+3.394839e-01;-8.970182e-01;+4.419936e-01;+1.069024e-06;+4.418195e-01;+8.966649e-01;-2.806570e-02;-1.240582e-02;-2.517497e-02;-9.996061e-01;-6.325253e-01;-1.687801e+00;+3.394441e-01;-1.313996e-06;-4.697337e-07;-1.000000e+00;+4.419967e-01;+8.970167e-01;-1.002141e-06;+8.970167e-01;-4.419967e-01;-9.710557e-07
